timestamp,pod,container,app,cpu_cores,memory_mib
2026-09-21T23:29:40.449Z,postgres-676cc4986c-65g8j,postgres,,0.096396352,52.707031
2026-09-21T23:29:40.449Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000695045,21.4375
2026-09-21T23:29:40.449Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.592082543,111.761719
2026-09-21T23:29:40.449Z,worker-5b55666b44-rqchq,worker,worker,0.062084179,67.34375
2026-09-21T23:29:45.450Z,api-5b87c4c9d-nfcrm,api,api,0.175180882,76.617188
2026-09-21T23:29:45.450Z,gateway-856744bb66-hzcvr,gateway,gateway,0.012737986,479.9375
2026-09-21T23:29:45.450Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.001804603,12.375
2026-09-21T23:29:45.450Z,k6-c4-exploratory-002-mtvvr,k6,,0.05504053,38.203125
2026-09-21T23:29:45.450Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002518453,15.019531
2026-09-21T23:29:45.450Z,postgres-676cc4986c-65g8j,postgres,,0.096396352,52.707031
2026-09-21T23:29:45.450Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000695045,21.4375
2026-09-21T23:29:45.450Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.592082543,111.761719
2026-09-21T23:29:45.450Z,worker-5b55666b44-rqchq,worker,worker,0.062084179,67.34375
2026-09-21T23:29:50.450Z,api-5b87c4c9d-nfcrm,api,api,0.175180882,76.617188
2026-09-21T23:29:50.450Z,gateway-856744bb66-hzcvr,gateway,gateway,0.012737986,479.9375
2026-09-21T23:29:50.450Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.001804603,12.375
2026-09-21T23:29:50.450Z,k6-c4-exploratory-002-mtvvr,k6,,0.05504053,38.203125
2026-09-21T23:29:50.450Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002518453,15.019531
2026-09-21T23:29:50.450Z,postgres-676cc4986c-65g8j,postgres,,0.096396352,52.707031
2026-09-21T23:29:50.450Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000695045,21.4375
2026-09-21T23:29:50.450Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.592082543,111.761719
2026-09-21T23:29:50.450Z,worker-5b55666b44-rqchq,worker,worker,0.062084179,67.34375
2026-09-21T23:29:55.450Z,api-5b87c4c9d-nfcrm,api,api,0.175180882,76.617188
2026-09-21T23:29:55.450Z,gateway-856744bb66-hzcvr,gateway,gateway,0.029892228,485.847656
2026-09-21T23:29:55.450Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002974054,13.757812
2026-09-21T23:29:55.450Z,k6-c4-exploratory-002-mtvvr,k6,,0.053956164,45.859375
2026-09-21T23:29:55.450Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002915029,15.820312
2026-09-21T23:29:55.450Z,postgres-676cc4986c-65g8j,postgres,,0.131454173,52.773438
2026-09-21T23:29:55.450Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000501054,21.4375
2026-09-21T23:29:55.450Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.68483078,111.839844
2026-09-21T23:29:55.450Z,worker-5b55666b44-rqchq,worker,worker,0.192716723,67.460938
2026-09-21T23:30:00.451Z,api-5b87c4c9d-nfcrm,api,api,0.175180882,76.617188
2026-09-21T23:30:00.451Z,gateway-856744bb66-hzcvr,gateway,gateway,0.029892228,485.847656
2026-09-21T23:30:00.451Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002974054,13.757812
2026-09-21T23:30:00.451Z,k6-c4-exploratory-002-mtvvr,k6,,0.053956164,45.859375
2026-09-21T23:30:00.451Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002915029,15.820312
2026-09-21T23:30:00.451Z,postgres-676cc4986c-65g8j,postgres,,0.131454173,52.773438
2026-09-21T23:30:00.451Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000501054,21.4375
2026-09-21T23:30:00.451Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.68483078,111.839844
2026-09-21T23:30:00.451Z,worker-5b55666b44-rqchq,worker,worker,0.192716723,67.460938
2026-09-21T23:30:05.451Z,api-5b87c4c9d-nfcrm,api,api,0.175180882,76.617188
2026-09-21T23:30:05.451Z,gateway-856744bb66-hzcvr,gateway,gateway,0.029892228,485.847656
2026-09-21T23:30:05.451Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002974054,13.757812
2026-09-21T23:30:05.451Z,k6-c4-exploratory-002-mtvvr,k6,,0.053956164,45.859375
2026-09-21T23:30:05.451Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002915029,15.820312
