timestamp,pod,container,cpu_cores,memory_mib
2026-09-17T17:53:14.252Z,api-5446dc8d87-kqzcx,api,0.004181374,75.085938
2026-09-17T17:53:14.252Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002015716,13.785156
2026-09-17T17:53:14.252Z,otel-collector-7c765745bf-d64nd,otel-collector,0.00183048,14.738281
2026-09-17T17:53:14.252Z,postgres-676cc4986c-v8qxn,postgres,0.010699744,44.769531
2026-09-17T17:53:14.252Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000753638,21.523438
2026-09-17T17:53:14.252Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.446594736,191.667969
2026-09-17T17:53:14.252Z,worker-57dcf48f69-tpt7l,worker,0.001901281,66.875
2026-09-17T17:53:19.253Z,api-5446dc8d87-kqzcx,api,0.004181374,75.085938
2026-09-17T17:53:19.253Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002015716,13.785156
2026-09-17T17:53:19.253Z,otel-collector-7c765745bf-d64nd,otel-collector,0.00183048,14.738281
2026-09-17T17:53:19.253Z,postgres-676cc4986c-v8qxn,postgres,0.010699744,44.769531
2026-09-17T17:53:19.253Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000753638,21.523438
2026-09-17T17:53:19.253Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.446594736,191.667969
2026-09-17T17:53:19.253Z,worker-57dcf48f69-tpt7l,worker,0.001901281,66.875
2026-09-17T17:53:24.253Z,api-5446dc8d87-kqzcx,api,0.004891806,75.085938
2026-09-17T17:53:24.253Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002118529,15.023438
2026-09-17T17:53:24.253Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001968836,14.738281
2026-09-17T17:53:24.253Z,postgres-676cc4986c-v8qxn,postgres,0.014602521,44.769531
2026-09-17T17:53:24.253Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000643035,21.523438
2026-09-17T17:53:24.253Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.541774766,210.796875
2026-09-17T17:53:24.253Z,worker-57dcf48f69-tpt7l,worker,0.001901281,66.875
2026-09-17T17:53:29.254Z,api-5446dc8d87-kqzcx,api,0.004891806,75.085938
2026-09-17T17:53:29.254Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002118529,15.023438
2026-09-17T17:53:29.254Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001968836,14.738281
2026-09-17T17:53:29.254Z,postgres-676cc4986c-v8qxn,postgres,0.014602521,44.769531
2026-09-17T17:53:29.254Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000643035,21.523438
