timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T23:28:15.893Z,0,0,0,1,0,0
2026-09-21T23:28:20.842Z,0,0,0,1,0,0
2026-09-21T23:28:25.858Z,0,0,0,1,0,0
2026-09-21T23:28:30.845Z,0,0,0,1,0,0
2026-09-21T23:28:35.853Z,0,0,0,1,0,0
2026-09-21T23:28:40.841Z,0,0,0,1,0,0
2026-09-21T23:28:45.847Z,0,0,0,1,0,0
2026-09-21T23:28:50.827Z,0,0,0,1,0,0
2026-09-21T23:28:55.857Z,0,0,0,1,0,0
2026-09-21T23:29:00.844Z,0,0,0,1,0,0
2026-09-21T23:29:05.856Z,0,0,0,1,0,0
2026-09-21T23:29:10.828Z,0,0,0,1,0,0
2026-09-21T23:29:15.892Z,0,0,0,1,0,0
2026-09-21T23:29:20.871Z,0,0,0,1,0,0
2026-09-21T23:29:25.884Z,0,0,0,1,18,0
2026-09-21T23:29:30.867Z,0,0,0,1,60,0
2026-09-21T23:29:35.850Z,0,0,0,1,126,0
2026-09-21T23:29:40.868Z,0,1,1,1,215,0
2026-09-21T23:29:45.847Z,0,0,0,1,315,0
2026-09-21T23:29:50.872Z,0,1,1,1,415,0
2026-09-21T23:29:55.900Z,0,1,1,1,516,0
2026-09-21T23:30:00.918Z,0,0,0,1,616,0
2026-09-21T23:30:05.927Z,0,0,0,1,715,0
2026-09-21T23:30:10.869Z,0,1,1,1,816,0
2026-09-21T23:30:15.940Z,1,1,2,1,916,0
2026-09-21T23:30:20.860Z,0,0,0,1,1015,0
2026-09-21T23:30:25.937Z,0,1,1,1,1116,0
2026-09-21T23:30:30.913Z,0,0,0,1,1216,0
2026-09-21T23:30:35.878Z,0,0,0,1,1316,0
2026-09-21T23:30:40.863Z,0,1,1,1,1416,0
2026-09-21T23:30:45.861Z,1,1,2,1,1494,0
2026-09-21T23:30:50.891Z,0,0,0,1,1518,0
2026-09-21T23:30:55.885Z,0,0,0,1,1518,0
2026-09-21T23:31:00.895Z,0,0,0,1,1518,0
2026-09-21T23:31:05.848Z,0,0,0,1,1518,0
2026-09-21T23:31:10.856Z,0,0,0,1,1518,0
2026-09-21T23:31:15.876Z,0,0,0,1,1518,0
2026-09-21T23:31:20.871Z,0,0,0,1,1518,0
2026-09-21T23:31:25.870Z,0,0,0,1,1518,0
2026-09-21T23:31:30.866Z,0,0,0,1,1518,0
2026-09-21T23:31:35.857Z,0,0,0,1,1518,0
2026-09-21T23:31:40.849Z,0,0,0,1,1518,0
2026-09-21T23:31:45.845Z,0,0,0,1,1518,0
2026-09-21T23:31:50.853Z,0,0,0,1,1518,0
2026-09-21T23:31:55.859Z,0,0,0,1,1518,0
