timestamp,pod,container,cpu_cores,memory_mib
2026-09-09T19:45:11.080Z,api-6b9869b78-28xn9,api,0.004745667,73.855469
2026-09-09T19:45:11.080Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001537408,11.390625
2026-09-09T19:45:11.080Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001733333,14.070312
2026-09-09T19:45:11.080Z,postgres-676cc4986c-8r7v5,postgres,0.015815283,42.730469
2026-09-09T19:45:11.080Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000669531,17.5
2026-09-09T19:45:11.080Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.484713104,262.566406
2026-09-09T19:45:11.080Z,worker-56d7bdf6b4-8hz8f,worker,0.001535124,67.53125
2026-09-09T19:45:16.080Z,api-6b9869b78-28xn9,api,0.004745667,73.855469
2026-09-09T19:45:16.080Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001537408,11.390625
2026-09-09T19:45:16.080Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001733333,14.070312
2026-09-09T19:45:16.080Z,postgres-676cc4986c-8r7v5,postgres,0.015815283,42.730469
2026-09-09T19:45:16.080Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000669531,17.5
2026-09-09T19:45:16.080Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.484713104,262.566406
2026-09-09T19:45:16.080Z,worker-56d7bdf6b4-8hz8f,worker,0.001535124,67.53125
2026-09-09T19:45:21.081Z,api-6b9869b78-28xn9,api,0.23386954,73.855469
2026-09-09T19:45:21.081Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001992421,11.390625
2026-09-09T19:45:21.081Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001733333,14.070312
2026-09-09T19:45:21.081Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:21.081Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000632813,17.5
2026-09-09T19:45:21.081Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:21.081Z,worker-56d7bdf6b4-8hz8f,worker,0.001535124,67.53125
2026-09-09T19:45:26.081Z,api-6b9869b78-28xn9,api,0.23386954,73.855469
2026-09-09T19:45:26.081Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001992421,11.390625
2026-09-09T19:45:26.081Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001733333,14.070312
2026-09-09T19:45:26.081Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:26.081Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000632813,17.5
2026-09-09T19:45:26.081Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:26.081Z,worker-56d7bdf6b4-8hz8f,worker,0.001535124,67.53125
2026-09-09T19:45:31.081Z,api-6b9869b78-28xn9,api,0.23386954,73.855469
2026-09-09T19:45:31.081Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001992421,11.390625
2026-09-09T19:45:31.081Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001733333,14.070312
2026-09-09T19:45:31.081Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:31.081Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000632813,17.5
2026-09-09T19:45:31.081Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:31.081Z,worker-56d7bdf6b4-8hz8f,worker,0.001535124,67.53125
2026-09-09T19:45:36.082Z,api-6b9869b78-28xn9,api,0.00515468,73.855469
2026-09-09T19:45:36.082Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002910607,11.40625
2026-09-09T19:45:36.082Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001680374,14.070312
2026-09-09T19:45:36.082Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:36.082Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000745255,17.503906
2026-09-09T19:45:36.082Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:36.082Z,worker-56d7bdf6b4-8hz8f,worker,0.000958203,67.53125
2026-09-09T19:45:41.082Z,api-6b9869b78-28xn9,api,0.00515468,73.855469
2026-09-09T19:45:41.082Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002910607,11.40625
2026-09-09T19:45:41.082Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001680374,14.070312
2026-09-09T19:45:41.082Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:41.082Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000745255,17.503906
2026-09-09T19:45:41.082Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:41.082Z,worker-56d7bdf6b4-8hz8f,worker,0.000958203,67.53125
2026-09-09T19:45:46.082Z,api-6b9869b78-28xn9,api,0.00515468,73.855469
2026-09-09T19:45:46.082Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002910607,11.40625
2026-09-09T19:45:46.082Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001680374,14.070312
2026-09-09T19:45:46.082Z,postgres-676cc4986c-8r7v5,postgres,0.017912562,44.351562
2026-09-09T19:45:46.082Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000745255,17.503906
2026-09-09T19:45:46.082Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.542406462,145.042969
2026-09-09T19:45:46.082Z,worker-56d7bdf6b4-8hz8f,worker,0.000958203,67.53125
2026-09-09T19:45:51.083Z,api-6b9869b78-28xn9,api,0.004886681,73.859375
2026-09-09T19:45:51.083Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001706394,11.40625
2026-09-09T19:45:51.083Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001829343,14.070312
2026-09-09T19:45:51.083Z,postgres-676cc4986c-8r7v5,postgres,0.01209739,42.726562
2026-09-09T19:45:51.083Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001083255,17.5
2026-09-09T19:45:51.083Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.456232565,163.898438
2026-09-09T19:45:51.083Z,worker-56d7bdf6b4-8hz8f,worker,0.000957124,67.53125
2026-09-09T19:45:56.083Z,api-6b9869b78-28xn9,api,0.004886681,73.859375
2026-09-09T19:45:56.083Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001706394,11.40625
2026-09-09T19:45:56.083Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001829343,14.070312
2026-09-09T19:45:56.083Z,postgres-676cc4986c-8r7v5,postgres,0.01209739,42.726562
2026-09-09T19:45:56.083Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001083255,17.5
2026-09-09T19:45:56.083Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.456232565,163.898438
2026-09-09T19:45:56.083Z,worker-56d7bdf6b4-8hz8f,worker,0.000957124,67.53125
2026-09-09T19:46:01.084Z,api-6b9869b78-28xn9,api,0.004886681,73.859375
2026-09-09T19:46:01.084Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001706394,11.40625
2026-09-09T19:46:01.084Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001829343,14.070312
2026-09-09T19:46:01.084Z,postgres-676cc4986c-8r7v5,postgres,0.01209739,42.726562
2026-09-09T19:46:01.084Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001083255,17.5
2026-09-09T19:46:01.084Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.456232565,163.898438
2026-09-09T19:46:01.084Z,worker-56d7bdf6b4-8hz8f,worker,0.000957124,67.53125
2026-09-09T19:46:06.084Z,api-6b9869b78-28xn9,api,0.004925887,73.855469
2026-09-09T19:46:06.084Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001740883,11.40625
2026-09-09T19:46:06.084Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.00170812,14.070312
2026-09-09T19:46:06.084Z,postgres-676cc4986c-8r7v5,postgres,0.015658051,42.726562
2026-09-09T19:46:06.084Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000675235,17.503906
2026-09-09T19:46:06.084Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.530865595,267.308594
2026-09-09T19:46:06.084Z,worker-56d7bdf6b4-8hz8f,worker,0.000957124,67.53125
2026-09-09T19:46:11.084Z,api-6b9869b78-28xn9,api,0.004925887,73.855469
2026-09-09T19:46:11.084Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001740883,11.40625
