timestamp,pod,container,cpu_cores,memory_mib
2026-09-17T17:28:56.379Z,api-5446dc8d87-6l9mv,api,0.005621491,77.78125
2026-09-17T17:28:56.379Z,jaeger-7cc9b664cc-8zts5,jaeger,0.001959218,13.085938
2026-09-17T17:28:56.379Z,otel-collector-7c765745bf-d64nd,otel-collector,0.002263987,14.859375
2026-09-17T17:28:56.379Z,postgres-676cc4986c-v8qxn,postgres,0.01253592,48.738281
2026-09-17T17:28:56.379Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000654095,21.417969
2026-09-17T17:28:56.379Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.486305752,165.800781
2026-09-17T17:28:56.379Z,worker-57dcf48f69-tpt7l,worker,0.001734843,66.804688
2026-09-17T17:29:01.380Z,api-5446dc8d87-6l9mv,api,0.005621491,77.78125
2026-09-17T17:29:01.380Z,jaeger-7cc9b664cc-8zts5,jaeger,0.001959218,13.085938
2026-09-17T17:29:01.380Z,otel-collector-7c765745bf-d64nd,otel-collector,0.002263987,14.859375
2026-09-17T17:29:01.380Z,postgres-676cc4986c-v8qxn,postgres,0.01253592,48.738281
2026-09-17T17:29:01.380Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000654095,21.417969
2026-09-17T17:29:01.380Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.486305752,165.800781
2026-09-17T17:29:01.380Z,worker-57dcf48f69-tpt7l,worker,0.001734843,66.804688
2026-09-17T17:29:06.380Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:06.380Z,jaeger-7cc9b664cc-8zts5,jaeger,0.00250302,13.089844
2026-09-17T17:29:06.380Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001846321,14.859375
2026-09-17T17:29:06.380Z,postgres-676cc4986c-v8qxn,postgres,0.01253592,48.738281
2026-09-17T17:29:06.380Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:06.380Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.53373608,120.871094
2026-09-17T17:29:06.380Z,worker-57dcf48f69-tpt7l,worker,0.001760149,66.804688
2026-09-17T17:29:11.381Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:11.381Z,jaeger-7cc9b664cc-8zts5,jaeger,0.00250302,13.089844
2026-09-17T17:29:11.381Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001846321,14.859375
2026-09-17T17:29:11.381Z,postgres-676cc4986c-v8qxn,postgres,0.01253592,48.738281
2026-09-17T17:29:11.381Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:11.381Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.53373608,120.871094
2026-09-17T17:29:11.381Z,worker-57dcf48f69-tpt7l,worker,0.001760149,66.804688
2026-09-17T17:29:16.381Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:16.381Z,jaeger-7cc9b664cc-8zts5,jaeger,0.00250302,13.089844
2026-09-17T17:29:16.381Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001846321,14.859375
2026-09-17T17:29:16.381Z,postgres-676cc4986c-v8qxn,postgres,0.01253592,48.738281
2026-09-17T17:29:16.381Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:16.381Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.53373608,120.871094
2026-09-17T17:29:16.381Z,worker-57dcf48f69-tpt7l,worker,0.001760149,66.804688
2026-09-17T17:29:21.381Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:21.381Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002060924,13.089844
2026-09-17T17:29:21.381Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001858121,14.859375
2026-09-17T17:29:21.381Z,postgres-676cc4986c-v8qxn,postgres,0.015055799,48.738281
2026-09-17T17:29:21.381Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:21.381Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.504035408,238.039062
2026-09-17T17:29:21.381Z,worker-57dcf48f69-tpt7l,worker,0.001707122,66.804688
2026-09-17T17:29:26.382Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:26.382Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002060924,13.089844
2026-09-17T17:29:26.382Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001858121,14.859375
2026-09-17T17:29:26.382Z,postgres-676cc4986c-v8qxn,postgres,0.015055799,48.738281
2026-09-17T17:29:26.382Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:26.382Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.504035408,238.039062
2026-09-17T17:29:26.382Z,worker-57dcf48f69-tpt7l,worker,0.001707122,66.804688
2026-09-17T17:29:31.382Z,api-5446dc8d87-6l9mv,api,0.005617686,77.78125
2026-09-17T17:29:31.382Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002060924,13.089844
2026-09-17T17:29:31.382Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001858121,14.859375
2026-09-17T17:29:31.382Z,postgres-676cc4986c-v8qxn,postgres,0.015055799,48.738281
2026-09-17T17:29:31.382Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000732033,21.417969
2026-09-17T17:29:31.382Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.504035408,238.039062
2026-09-17T17:29:31.382Z,worker-57dcf48f69-tpt7l,worker,0.001707122,66.804688
2026-09-17T17:29:36.382Z,api-5446dc8d87-6l9mv,api,0.00554449,77.78125
2026-09-17T17:29:36.382Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002011309,13.089844
2026-09-17T17:29:36.382Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001950844,14.859375
2026-09-17T17:29:36.382Z,postgres-676cc4986c-v8qxn,postgres,0.012178281,48.738281
2026-09-17T17:29:36.382Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000627758,21.421875
2026-09-17T17:29:36.382Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.576415999,194.59375
2026-09-17T17:29:36.382Z,worker-57dcf48f69-tpt7l,worker,0.001775443,66.804688
2026-09-17T17:29:41.383Z,api-5446dc8d87-6l9mv,api,0.00554449,77.78125
2026-09-17T17:29:41.383Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002011309,13.089844
2026-09-17T17:29:41.383Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001950844,14.859375
2026-09-17T17:29:41.383Z,postgres-676cc4986c-v8qxn,postgres,0.012178281,48.738281
