timestamp,pod,container,cpu_cores,memory_mib
2026-09-09T20:05:44.958Z,api-6b9869b78-28xn9,api,0.004526008,72.554688
2026-09-09T20:05:44.958Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001868082,13.15625
2026-09-09T20:05:44.958Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001843168,15.617188
2026-09-09T20:05:44.958Z,postgres-676cc4986c-8r7v5,postgres,0.017586128,43.59375
2026-09-09T20:05:44.958Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000757901,17.664062
2026-09-09T20:05:44.958Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.4751763,259.613281
2026-09-09T20:05:44.958Z,worker-56d7bdf6b4-8hz8f,worker,0.001276033,67.570312
2026-09-09T20:05:49.959Z,api-6b9869b78-28xn9,api,0.004526008,72.554688
2026-09-09T20:05:49.959Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001868082,13.15625
2026-09-09T20:05:49.959Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001843168,15.617188
2026-09-09T20:05:49.959Z,postgres-676cc4986c-8r7v5,postgres,0.017586128,43.59375
2026-09-09T20:05:49.959Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000757901,17.664062
2026-09-09T20:05:49.959Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.4751763,259.613281
2026-09-09T20:05:49.959Z,worker-56d7bdf6b4-8hz8f,worker,0.001276033,67.570312
2026-09-09T20:05:54.959Z,api-6b9869b78-28xn9,api,0.24081654,112.835938
2026-09-09T20:05:54.959Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001933859,13.15625
2026-09-09T20:05:54.959Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001602944,15.621094
2026-09-09T20:05:54.959Z,postgres-676cc4986c-8r7v5,postgres,0.015558716,43.597656
2026-09-09T20:05:54.959Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000813801,17.664062
