timestamp,pod,container,cpu_cores,memory_mib
2026-09-10T18:09:02.576Z,api-fd7cfdd89-lm2bq,api,0.003922374,72.433594
2026-09-10T18:09:02.576Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001930501,11.914062
2026-09-10T18:09:02.576Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001932944,14.0625
2026-09-10T18:09:02.576Z,postgres-676cc4986c-d4nsp,postgres,0.014477941,43.59375
2026-09-10T18:09:02.576Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000634288,21.015625
2026-09-10T18:09:02.576Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.52192232,194.785156
2026-09-10T18:09:02.576Z,worker-5fc94dd887-hsctd,worker,0.002867968,67.675781
2026-09-10T18:09:07.576Z,api-fd7cfdd89-lm2bq,api,0.146243842,88.769531
2026-09-10T18:09:07.576Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001828627,11.914062
2026-09-10T18:09:07.576Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001710376,14.0625
2026-09-10T18:09:07.576Z,postgres-676cc4986c-d4nsp,postgres,0.012919727,43.589844
2026-09-10T18:09:07.576Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000634288,21.015625
2026-09-10T18:09:07.576Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.502861036,191.605469
2026-09-10T18:09:07.576Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:12.577Z,api-fd7cfdd89-lm2bq,api,0.146243842,88.769531
2026-09-10T18:09:12.577Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001828627,11.914062
2026-09-10T18:09:12.577Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001710376,14.0625
2026-09-10T18:09:12.577Z,postgres-676cc4986c-d4nsp,postgres,0.012919727,43.589844
2026-09-10T18:09:12.577Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000634288,21.015625
2026-09-10T18:09:12.577Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.502861036,191.605469
2026-09-10T18:09:12.577Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:17.577Z,api-fd7cfdd89-lm2bq,api,0.146243842,88.769531
2026-09-10T18:09:17.577Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001828627,11.914062
2026-09-10T18:09:17.577Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001710376,14.0625
2026-09-10T18:09:17.577Z,postgres-676cc4986c-d4nsp,postgres,0.012919727,43.589844
2026-09-10T18:09:17.577Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000634288,21.015625
2026-09-10T18:09:17.577Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.502861036,191.605469
2026-09-10T18:09:17.577Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:22.577Z,api-fd7cfdd89-lm2bq,api,0.204766603,72.441406
2026-09-10T18:09:22.577Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.002348521,12.429688
2026-09-10T18:09:22.577Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.0018954,14.066406
2026-09-10T18:09:22.577Z,postgres-676cc4986c-d4nsp,postgres,0.020058717,43.59375
2026-09-10T18:09:22.577Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000693101,21.015625
2026-09-10T18:09:22.577Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.531199716,191.808594
2026-09-10T18:09:22.577Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:27.578Z,api-fd7cfdd89-lm2bq,api,0.204766603,72.441406
2026-09-10T18:09:27.578Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.002348521,12.429688
2026-09-10T18:09:27.578Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.0018954,14.066406
2026-09-10T18:09:27.578Z,postgres-676cc4986c-d4nsp,postgres,0.020058717,43.59375
2026-09-10T18:09:27.578Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000693101,21.015625
2026-09-10T18:09:27.578Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.531199716,191.808594
2026-09-10T18:09:27.578Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:32.578Z,api-fd7cfdd89-lm2bq,api,0.204766603,72.441406
2026-09-10T18:09:32.578Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.002348521,12.429688
2026-09-10T18:09:32.578Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.0018954,14.066406
2026-09-10T18:09:32.578Z,postgres-676cc4986c-d4nsp,postgres,0.020058717,43.59375
2026-09-10T18:09:32.578Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000693101,21.015625
2026-09-10T18:09:32.578Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.531199716,191.808594
2026-09-10T18:09:32.578Z,worker-5fc94dd887-hsctd,worker,0.001500196,67.675781
2026-09-10T18:09:37.578Z,api-fd7cfdd89-lm2bq,api,0.004145626,72.441406
2026-09-10T18:09:37.578Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001808388,12.433594
2026-09-10T18:09:37.578Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001885263,14.0625
2026-09-10T18:09:37.578Z,postgres-676cc4986c-d4nsp,postgres,0.011886735,43.59375
2026-09-10T18:09:37.578Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000675152,21.015625
2026-09-10T18:09:37.578Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.487668195,119.625
2026-09-10T18:09:37.578Z,worker-5fc94dd887-hsctd,worker,0.001405881,67.675781
2026-09-10T18:09:42.579Z,api-fd7cfdd89-lm2bq,api,0.004145626,72.441406
2026-09-10T18:09:42.579Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001808388,12.433594
2026-09-10T18:09:42.579Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001885263,14.0625
2026-09-10T18:09:42.579Z,postgres-676cc4986c-d4nsp,postgres,0.011886735,43.59375
2026-09-10T18:09:42.579Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000675152,21.015625
2026-09-10T18:09:42.579Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,0.487668195,119.625
2026-09-10T18:09:42.579Z,worker-5fc94dd887-hsctd,worker,0.001405881,67.675781
2026-09-10T18:09:47.579Z,api-fd7cfdd89-lm2bq,api,0.004145626,72.441406
2026-09-10T18:09:47.579Z,jaeger-7cc9b664cc-l7j8l,jaeger,0.001808388,12.433594
2026-09-10T18:09:47.579Z,otel-collector-7c765745bf-kgnz4,otel-collector,0.001885263,14.0625
2026-09-10T18:09:47.579Z,postgres-676cc4986c-d4nsp,postgres,0.011886735,43.59375
2026-09-10T18:09:47.579Z,prometheus-59f5cf7468-5j5v2,prometheus,0.000675152,21.015625
