timestamp,pod,container,cpu_cores,memory_mib
2026-09-20T23:55:38.522Z,api-5974b5bb7-lqxg5,api,0.030585869,95.371094
2026-09-20T23:55:38.522Z,gateway-d5b8cd646-k2t2j,gateway,0.017223997,437.066406
2026-09-20T23:55:38.522Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002466772,12.847656
2026-09-20T23:55:38.522Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002253327,14.953125
2026-09-20T23:55:38.522Z,postgres-676cc4986c-6s5kh,postgres,0.012029466,52.90625
2026-09-20T23:55:38.522Z,prometheus-59f5cf7468-fksrh,prometheus,0.000712002,17.425781
2026-09-20T23:55:38.522Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.55430421,181.882812
2026-09-20T23:55:38.522Z,worker-5799d849c5-66d8m,worker,0.001278965,67.734375
2026-09-20T23:55:43.522Z,api-5974b5bb7-lqxg5,api,0.030585869,95.371094
2026-09-20T23:55:43.522Z,gateway-d5b8cd646-k2t2j,gateway,0.017223997,437.066406
2026-09-20T23:55:43.522Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002466772,12.847656
2026-09-20T23:55:43.522Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002253327,14.953125
2026-09-20T23:55:43.522Z,postgres-676cc4986c-6s5kh,postgres,0.012029466,52.90625
2026-09-20T23:55:43.522Z,prometheus-59f5cf7468-fksrh,prometheus,0.000712002,17.425781
2026-09-20T23:55:43.522Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.55430421,181.882812
2026-09-20T23:55:43.522Z,worker-5799d849c5-66d8m,worker,0.001278965,67.734375
2026-09-20T23:55:48.522Z,api-5974b5bb7-lqxg5,api,0.221025066,83.789062
2026-09-20T23:55:48.522Z,gateway-d5b8cd646-k2t2j,gateway,0.017223997,437.066406
2026-09-20T23:55:48.522Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002047813,12.84375
2026-09-20T23:55:48.522Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001951647,14.953125
2026-09-20T23:55:48.522Z,postgres-676cc4986c-6s5kh,postgres,0.021855424,54.863281
2026-09-20T23:55:48.522Z,prometheus-59f5cf7468-fksrh,prometheus,0.001100116,17.425781
2026-09-20T23:55:48.522Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.55430421,181.882812
2026-09-20T23:55:48.522Z,worker-5799d849c5-66d8m,worker,0.002427506,67.734375
2026-09-20T23:55:53.523Z,api-5974b5bb7-lqxg5,api,0.221025066,83.789062
2026-09-20T23:55:53.523Z,gateway-d5b8cd646-k2t2j,gateway,0.017223997,437.066406
2026-09-20T23:55:53.523Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002047813,12.84375
2026-09-20T23:55:53.523Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001951647,14.953125
2026-09-20T23:55:53.523Z,postgres-676cc4986c-6s5kh,postgres,0.021855424,54.863281
2026-09-20T23:55:53.523Z,prometheus-59f5cf7468-fksrh,prometheus,0.001100116,17.425781
2026-09-20T23:55:53.523Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.55430421,181.882812
2026-09-20T23:55:53.523Z,worker-5799d849c5-66d8m,worker,0.002427506,67.734375
2026-09-20T23:55:58.523Z,api-5974b5bb7-lqxg5,api,0.221025066,83.789062
2026-09-20T23:55:58.523Z,gateway-d5b8cd646-k2t2j,gateway,0.017223997,437.066406
2026-09-20T23:55:58.523Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002047813,12.84375
2026-09-20T23:55:58.523Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001951647,14.953125
2026-09-20T23:55:58.523Z,postgres-676cc4986c-6s5kh,postgres,0.021855424,54.863281
2026-09-20T23:55:58.523Z,prometheus-59f5cf7468-fksrh,prometheus,0.001100116,17.425781
2026-09-20T23:55:58.523Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.55430421,181.882812
2026-09-20T23:55:58.523Z,worker-5799d849c5-66d8m,worker,0.002427506,67.734375
2026-09-20T23:56:03.523Z,api-5974b5bb7-lqxg5,api,0.005213262,83.789062
2026-09-20T23:56:03.523Z,gateway-d5b8cd646-k2t2j,gateway,0.014183529,437.148438
2026-09-20T23:56:03.523Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002374157,12.84375
2026-09-20T23:56:03.523Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001937154,14.953125
2026-09-20T23:56:03.523Z,postgres-676cc4986c-6s5kh,postgres,0.01446028,52.902344
2026-09-20T23:56:03.523Z,prometheus-59f5cf7468-fksrh,prometheus,0.000642697,17.425781
2026-09-20T23:56:03.523Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.552838607,190.628906
2026-09-20T23:56:03.523Z,worker-5799d849c5-66d8m,worker,0.001291493,67.734375
2026-09-20T23:56:08.523Z,api-5974b5bb7-lqxg5,api,0.005213262,83.789062
2026-09-20T23:56:08.523Z,gateway-d5b8cd646-k2t2j,gateway,0.014183529,437.148438
2026-09-20T23:56:08.523Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002374157,12.84375
2026-09-20T23:56:08.523Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001937154,14.953125
2026-09-20T23:56:08.523Z,postgres-676cc4986c-6s5kh,postgres,0.01446028,52.902344
2026-09-20T23:56:08.523Z,prometheus-59f5cf7468-fksrh,prometheus,0.000642697,17.425781
2026-09-20T23:56:08.523Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.552838607,190.628906
2026-09-20T23:56:08.523Z,worker-5799d849c5-66d8m,worker,0.001291493,67.734375
2026-09-20T23:56:13.524Z,api-5974b5bb7-lqxg5,api,0.005213262,83.789062
2026-09-20T23:56:13.524Z,gateway-d5b8cd646-k2t2j,gateway,0.014183529,437.148438
2026-09-20T23:56:13.524Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002374157,12.84375
2026-09-20T23:56:13.524Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001937154,14.953125
2026-09-20T23:56:13.524Z,postgres-676cc4986c-6s5kh,postgres,0.01446028,52.902344
2026-09-20T23:56:13.524Z,prometheus-59f5cf7468-fksrh,prometheus,0.000642697,17.425781
2026-09-20T23:56:13.524Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.552838607,190.628906
2026-09-20T23:56:13.524Z,worker-5799d849c5-66d8m,worker,0.001291493,67.734375
2026-09-20T23:56:18.524Z,api-5974b5bb7-lqxg5,api,0.005128364,83.789062
2026-09-20T23:56:18.524Z,gateway-d5b8cd646-k2t2j,gateway,0.014427844,437.234375
2026-09-20T23:56:18.524Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002139954,12.863281
2026-09-20T23:56:18.524Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002030861,14.984375
2026-09-20T23:56:18.524Z,postgres-676cc4986c-6s5kh,postgres,0.014880932,52.90625
2026-09-20T23:56:18.524Z,prometheus-59f5cf7468-fksrh,prometheus,0.000599193,17.425781
2026-09-20T23:56:18.524Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.53434889,121.3125
2026-09-20T23:56:18.524Z,worker-5799d849c5-66d8m,worker,0.001216235,67.734375
2026-09-20T23:56:23.525Z,api-5974b5bb7-lqxg5,api,0.005128364,83.789062
