timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T00:15:43.175Z,0,0,0,1,4315,0
2026-09-21T00:15:48.142Z,0,0,0,1,4315,0
2026-09-21T00:15:53.133Z,0,0,0,1,4315,0
2026-09-21T00:15:58.153Z,0,0,0,1,4315,0
2026-09-21T00:16:03.116Z,0,0,0,1,4315,0
2026-09-21T00:16:08.186Z,0,0,0,1,4315,0
2026-09-21T00:16:13.176Z,0,0,0,1,4315,0
2026-09-21T00:16:18.147Z,0,0,0,1,4315,0
2026-09-21T00:16:23.148Z,0,0,0,1,4315,0
2026-09-21T00:16:28.134Z,0,0,0,1,4315,0
2026-09-21T00:16:33.143Z,0,0,0,1,4315,0
2026-09-21T00:16:38.133Z,0,0,0,1,4315,0
2026-09-21T00:16:43.243Z,0,0,0,1,4315,0
2026-09-21T00:16:48.181Z,0,0,0,1,4322,0
2026-09-21T00:16:53.180Z,0,0,0,1,4354,0
2026-09-21T00:16:58.166Z,0,0,0,1,4410,0
2026-09-21T00:17:03.178Z,0,1,1,1,4490,0
2026-09-21T00:17:08.136Z,0,0,0,1,4589,0
2026-09-21T00:17:13.166Z,0,0,0,1,4688,0
2026-09-21T00:17:18.192Z,0,1,1,1,4789,0
2026-09-21T00:17:23.176Z,0,1,1,1,4888,0
2026-09-21T00:17:28.186Z,0,1,1,1,4989,0
2026-09-21T00:17:33.193Z,0,1,1,1,5089,0
2026-09-21T00:17:38.170Z,0,0,0,1,5116,0
2026-09-21T00:17:43.300Z,0,0,0,1,5216,0
2026-09-21T00:17:48.219Z,0,1,1,1,5316,0
2026-09-21T00:17:53.195Z,0,1,1,1,5416,0
2026-09-21T00:17:58.154Z,0,0,0,1,5516,0
2026-09-21T00:18:03.148Z,0,0,0,1,5616,0
2026-09-21T00:18:08.139Z,0,0,0,1,5710,0
2026-09-21T00:18:13.124Z,0,0,0,1,5757,0
2026-09-21T00:18:18.197Z,0,0,0,1,5760,0
2026-09-21T00:18:23.186Z,0,0,0,1,5760,0
2026-09-21T00:18:28.153Z,0,0,0,1,5760,0
2026-09-21T00:18:33.135Z,0,0,0,1,5760,0
2026-09-21T00:18:38.134Z,0,0,0,1,5760,0
2026-09-21T00:18:43.139Z,0,0,0,1,5760,0
2026-09-21T00:18:48.155Z,0,0,0,1,5760,0
2026-09-21T00:18:53.148Z,0,0,0,1,5760,0
2026-09-21T00:18:58.164Z,0,0,0,1,5760,0
2026-09-21T00:19:03.131Z,0,0,0,1,5760,0
2026-09-21T00:19:08.136Z,0,0,0,1,5760,0
2026-09-21T00:19:13.138Z,0,0,0,1,5760,0
2026-09-21T00:19:18.144Z,0,0,0,1,5760,0
2026-09-21T00:19:23.143Z,0,0,0,1,5760,0
2026-09-21T00:19:28.146Z,0,0,0,1,5760,0
