timestamp,pod,container,cpu_cores,memory_mib
2026-09-21T00:15:42.727Z,api-5974b5bb7-lqxg5,api,0.005172606,83.25
2026-09-21T00:15:42.727Z,gateway-d5b8cd646-k2t2j,gateway,0.010102752,502.699219
2026-09-21T00:15:42.727Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00191617,15.082031
2026-09-21T00:15:42.727Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001641409,15.445312
2026-09-21T00:15:42.727Z,postgres-676cc4986c-6s5kh,postgres,0.014345962,54.839844
2026-09-21T00:15:42.727Z,prometheus-59f5cf7468-fksrh,prometheus,0.00069173,17.515625
2026-09-21T00:15:42.727Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.525515381,121.800781
2026-09-21T00:15:42.727Z,worker-5799d849c5-66d8m,worker,0.001748476,66.90625
2026-09-21T00:15:47.727Z,api-5974b5bb7-lqxg5,api,0.175750221,83.253906
2026-09-21T00:15:47.727Z,gateway-d5b8cd646-k2t2j,gateway,0.011377517,502.898438
2026-09-21T00:15:47.727Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.001753037,15.082031
2026-09-21T00:15:47.727Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001980672,15.445312
2026-09-21T00:15:47.727Z,postgres-676cc4986c-6s5kh,postgres,0.016417503,52.925781
2026-09-21T00:15:47.727Z,prometheus-59f5cf7468-fksrh,prometheus,0.000569955,17.515625
2026-09-21T00:15:47.727Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.479860927,121.804688
2026-09-21T00:15:47.727Z,worker-5799d849c5-66d8m,worker,0.003036715,66.90625
2026-09-21T00:15:52.727Z,api-5974b5bb7-lqxg5,api,0.175750221,83.253906
2026-09-21T00:15:52.727Z,gateway-d5b8cd646-k2t2j,gateway,0.011377517,502.898438
2026-09-21T00:15:52.727Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.001753037,15.082031
2026-09-21T00:15:52.727Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001980672,15.445312
2026-09-21T00:15:52.727Z,postgres-676cc4986c-6s5kh,postgres,0.016417503,52.925781
2026-09-21T00:15:52.727Z,prometheus-59f5cf7468-fksrh,prometheus,0.000569955,17.515625
2026-09-21T00:15:52.727Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.479860927,121.804688
2026-09-21T00:15:52.727Z,worker-5799d849c5-66d8m,worker,0.003036715,66.90625
2026-09-21T00:15:57.728Z,api-5974b5bb7-lqxg5,api,0.175750221,83.253906
2026-09-21T00:15:57.728Z,gateway-d5b8cd646-k2t2j,gateway,0.011377517,502.898438
2026-09-21T00:15:57.728Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.001753037,15.082031
2026-09-21T00:15:57.728Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001980672,15.445312
2026-09-21T00:15:57.728Z,postgres-676cc4986c-6s5kh,postgres,0.016417503,52.925781
2026-09-21T00:15:57.728Z,prometheus-59f5cf7468-fksrh,prometheus,0.000569955,17.515625
2026-09-21T00:15:57.728Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.479860927,121.804688
2026-09-21T00:15:57.728Z,worker-5799d849c5-66d8m,worker,0.003036715,66.90625
2026-09-21T00:16:02.728Z,api-5974b5bb7-lqxg5,api,0.175750221,83.253906
2026-09-21T00:16:02.728Z,gateway-d5b8cd646-k2t2j,gateway,0.010518253,503.0
2026-09-21T00:16:02.728Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002209872,15.082031
2026-09-21T00:16:02.728Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001782077,15.445312
2026-09-21T00:16:02.728Z,postgres-676cc4986c-6s5kh,postgres,0.021845383,52.917969
2026-09-21T00:16:02.728Z,prometheus-59f5cf7468-fksrh,prometheus,0.000702665,17.515625
2026-09-21T00:16:02.728Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.58470522,237.625
2026-09-21T00:16:02.728Z,worker-5799d849c5-66d8m,worker,0.001754995,66.90625
2026-09-21T00:16:07.729Z,api-5974b5bb7-lqxg5,api,0.175750221,83.253906
2026-09-21T00:16:07.729Z,gateway-d5b8cd646-k2t2j,gateway,0.010518253,503.0
2026-09-21T00:16:07.729Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002209872,15.082031
2026-09-21T00:16:07.729Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001782077,15.445312
2026-09-21T00:16:07.729Z,postgres-676cc4986c-6s5kh,postgres,0.021845383,52.917969
2026-09-21T00:16:07.729Z,prometheus-59f5cf7468-fksrh,prometheus,0.000702665,17.515625
2026-09-21T00:16:07.729Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.58470522,237.625
