timestamp,pod,container,cpu_cores,memory_mib
2026-09-20T23:30:10.347Z,api-5974b5bb7-lqxg5,api,0.020763176,85.804688
2026-09-20T23:30:10.347Z,gateway-d5b8cd646-k2t2j,gateway,0.034161239,467.496094
2026-09-20T23:30:10.347Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.001982853,12.746094
2026-09-20T23:30:10.347Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.00189243,15.132812
2026-09-20T23:30:10.347Z,postgres-676cc4986c-6s5kh,postgres,0.015011974,41.78125
2026-09-20T23:30:10.347Z,prometheus-59f5cf7468-fksrh,prometheus,0.000618389,17.28125
2026-09-20T23:30:10.347Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.581642072,191.277344
2026-09-20T23:30:10.347Z,worker-5799d849c5-66d8m,worker,0.001290337,66.652344
2026-09-20T23:30:15.348Z,api-5974b5bb7-lqxg5,api,0.256172648,84.648438
2026-09-20T23:30:15.348Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:15.348Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002136415,12.746094
2026-09-20T23:30:15.348Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001892658,15.128906
2026-09-20T23:30:15.348Z,postgres-676cc4986c-6s5kh,postgres,0.021919717,41.726562
2026-09-20T23:30:15.348Z,prometheus-59f5cf7468-fksrh,prometheus,0.000635534,17.28125
2026-09-20T23:30:15.348Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.504600666,120.199219
2026-09-20T23:30:15.348Z,worker-5799d849c5-66d8m,worker,0.00040485,66.652344
2026-09-20T23:30:20.348Z,api-5974b5bb7-lqxg5,api,0.256172648,84.648438
2026-09-20T23:30:20.348Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:20.348Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002136415,12.746094
2026-09-20T23:30:20.348Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001892658,15.128906
2026-09-20T23:30:20.348Z,postgres-676cc4986c-6s5kh,postgres,0.021919717,41.726562
2026-09-20T23:30:20.348Z,prometheus-59f5cf7468-fksrh,prometheus,0.000635534,17.28125
2026-09-20T23:30:20.348Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.504600666,120.199219
2026-09-20T23:30:20.348Z,worker-5799d849c5-66d8m,worker,0.00040485,66.652344
2026-09-20T23:30:25.348Z,api-5974b5bb7-lqxg5,api,0.256172648,84.648438
2026-09-20T23:30:25.348Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:25.348Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002136415,12.746094
2026-09-20T23:30:25.348Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001892658,15.128906
2026-09-20T23:30:25.348Z,postgres-676cc4986c-6s5kh,postgres,0.021919717,41.726562
2026-09-20T23:30:25.348Z,prometheus-59f5cf7468-fksrh,prometheus,0.000635534,17.28125
2026-09-20T23:30:25.348Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.504600666,120.199219
2026-09-20T23:30:25.348Z,worker-5799d849c5-66d8m,worker,0.00040485,66.652344
2026-09-20T23:30:30.349Z,api-5974b5bb7-lqxg5,api,0.004882811,72.523438
2026-09-20T23:30:30.349Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:30.349Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00292863,12.765625
2026-09-20T23:30:30.349Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002079147,15.136719
2026-09-20T23:30:30.349Z,postgres-676cc4986c-6s5kh,postgres,0.015267446,41.726562
2026-09-20T23:30:30.349Z,prometheus-59f5cf7468-fksrh,prometheus,0.001103724,17.28125
2026-09-20T23:30:30.349Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.528918722,120.144531
2026-09-20T23:30:30.349Z,worker-5799d849c5-66d8m,worker,0.000393604,66.652344
2026-09-20T23:30:35.349Z,api-5974b5bb7-lqxg5,api,0.004882811,72.523438
2026-09-20T23:30:35.349Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:35.349Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00292863,12.765625
2026-09-20T23:30:35.349Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002079147,15.136719
2026-09-20T23:30:35.349Z,postgres-676cc4986c-6s5kh,postgres,0.015267446,41.726562
2026-09-20T23:30:35.349Z,prometheus-59f5cf7468-fksrh,prometheus,0.001103724,17.28125
2026-09-20T23:30:35.349Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.528918722,120.144531
2026-09-20T23:30:35.349Z,worker-5799d849c5-66d8m,worker,0.000393604,66.652344
2026-09-20T23:30:40.350Z,api-5974b5bb7-lqxg5,api,0.004882811,72.523438
2026-09-20T23:30:40.350Z,gateway-d5b8cd646-k2t2j,gateway,0.032630129,436.621094
2026-09-20T23:30:40.350Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00292863,12.765625
2026-09-20T23:30:40.350Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002079147,15.136719
