timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-10T18:23:21.551Z,0,0,0,1,1907,0
2026-09-10T18:23:26.552Z,0,0,0,1,1907,0
2026-09-10T18:23:31.540Z,0,0,0,1,1907,0
2026-09-10T18:23:36.554Z,0,0,0,1,1907,0
2026-09-10T18:23:41.532Z,0,0,0,1,1907,0
2026-09-10T18:23:46.554Z,0,0,0,1,1907,0
2026-09-10T18:23:51.542Z,0,0,0,1,1907,0
2026-09-10T18:23:56.561Z,0,0,0,1,1907,0
2026-09-10T18:24:01.539Z,0,0,0,1,1907,0
2026-09-10T18:24:06.533Z,0,0,0,1,1907,0
2026-09-10T18:24:11.547Z,0,0,0,1,1907,0
2026-09-10T18:24:16.562Z,0,0,0,1,1907,0
2026-09-10T18:24:21.543Z,0,0,0,1,1907,0
2026-09-10T18:24:26.578Z,0,0,0,1,1907,0
2026-09-10T18:24:31.541Z,0,0,0,1,1907,0
2026-09-10T18:24:36.532Z,0,0,0,1,1907,0
2026-09-10T18:24:41.544Z,0,0,0,1,1907,0
2026-09-10T18:24:46.550Z,0,0,0,1,1907,0
2026-09-10T18:24:51.537Z,0,0,0,1,1907,0
2026-09-10T18:24:56.540Z,0,0,0,1,1907,0
2026-09-10T18:25:01.550Z,0,0,0,1,1907,0
2026-09-10T18:25:06.541Z,0,0,0,1,1907,0
2026-09-10T18:25:11.543Z,0,0,0,1,1907,0
2026-09-10T18:25:16.533Z,0,0,0,1,1907,0
2026-09-10T18:25:21.537Z,0,0,0,1,1907,0
2026-09-10T18:25:26.543Z,0,0,0,1,1907,0
2026-09-10T18:25:31.551Z,0,0,0,1,1907,0
2026-09-10T18:25:36.548Z,0,0,0,1,1907,0
2026-09-10T18:25:41.546Z,0,0,0,1,1907,0
2026-09-10T18:25:46.549Z,0,0,0,1,1907,0
2026-09-10T18:25:51.536Z,0,0,0,1,1907,0
2026-09-10T18:25:56.544Z,0,0,0,1,1907,0
