timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T00:06:03.933Z,0,0,0,1,2872,0
2026-09-21T00:06:08.898Z,0,0,0,1,2872,0
2026-09-21T00:06:13.880Z,0,0,0,1,2872,0
2026-09-21T00:06:18.889Z,0,0,0,1,2872,0
2026-09-21T00:06:23.888Z,0,0,0,1,2872,0
2026-09-21T00:06:28.895Z,0,0,0,1,2872,0
2026-09-21T00:06:33.891Z,0,0,0,1,2872,0
2026-09-21T00:06:38.886Z,0,0,0,1,2872,0
2026-09-21T00:06:43.886Z,0,0,0,1,2872,0
2026-09-21T00:06:48.875Z,0,0,0,1,2872,0
2026-09-21T00:06:53.910Z,0,0,0,1,2872,0
2026-09-21T00:06:58.893Z,0,0,0,1,2872,0
2026-09-21T00:07:03.934Z,0,0,0,1,2872,0
2026-09-21T00:07:08.918Z,0,0,0,1,2877,0
2026-09-21T00:07:13.921Z,0,0,0,1,2905,0
2026-09-21T00:07:18.923Z,0,0,0,1,2958,0
2026-09-21T00:07:23.887Z,0,1,1,1,3034,0
2026-09-21T00:07:28.902Z,0,0,0,1,3131,0
2026-09-21T00:07:33.899Z,0,0,0,1,3231,0
2026-09-21T00:07:38.934Z,0,1,1,1,3256,0
2026-09-21T00:07:43.890Z,0,1,1,1,3356,0
2026-09-21T00:07:48.912Z,0,1,1,1,3456,0
2026-09-21T00:07:53.950Z,0,1,1,1,3556,0
2026-09-21T00:07:58.953Z,0,0,0,1,3656,0
2026-09-21T00:08:03.915Z,0,0,0,1,3756,0
2026-09-21T00:08:08.918Z,0,1,1,1,3856,0
2026-09-21T00:08:13.901Z,0,1,1,1,3956,0
2026-09-21T00:08:18.960Z,0,1,1,1,4056,0
2026-09-21T00:08:23.910Z,0,1,1,1,4156,0
2026-09-21T00:08:28.895Z,0,0,0,1,4253,0
2026-09-21T00:08:33.906Z,0,0,0,1,4308,0
2026-09-21T00:08:38.912Z,0,0,0,1,4315,0
2026-09-21T00:08:43.911Z,0,0,0,1,4315,0
2026-09-21T00:08:48.890Z,0,0,0,1,4315,0
2026-09-21T00:08:53.906Z,0,0,0,1,4315,0
2026-09-21T00:08:58.886Z,0,0,0,1,4315,0
2026-09-21T00:09:03.904Z,0,0,0,1,4315,0
2026-09-21T00:09:08.880Z,0,0,0,1,4315,0
2026-09-21T00:09:13.888Z,0,0,0,1,4315,0
2026-09-21T00:09:18.902Z,0,0,0,1,4315,0
2026-09-21T00:09:23.896Z,0,0,0,1,4315,0
2026-09-21T00:09:28.910Z,0,0,0,1,4315,0
2026-09-21T00:09:33.892Z,0,0,0,1,4315,0
2026-09-21T00:09:38.898Z,0,0,0,1,4315,0
2026-09-21T00:09:43.895Z,0,0,0,1,4315,0
