timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-09T20:30:48.873Z,0,0,0,1,2322,0
2026-09-09T20:30:53.856Z,0,0,0,1,2322,0
2026-09-09T20:30:58.835Z,0,0,0,1,2322,0
2026-09-09T20:31:03.850Z,0,0,0,1,2322,0
2026-09-09T20:31:08.846Z,0,0,0,1,2322,0
2026-09-09T20:31:13.857Z,0,0,0,1,2322,0
2026-09-09T20:31:18.858Z,0,0,0,1,2322,0
2026-09-09T20:31:23.837Z,0,0,0,1,2322,0
2026-09-09T20:31:28.837Z,0,0,0,1,2322,0
2026-09-09T20:31:33.844Z,0,0,0,1,2322,0
2026-09-09T20:31:38.834Z,0,0,0,1,2322,0
2026-09-09T20:31:43.848Z,0,0,0,1,2322,0
2026-09-09T20:31:48.893Z,0,0,0,1,2322,0
2026-09-09T20:31:53.856Z,0,0,0,1,2327,0
2026-09-09T20:31:58.857Z,0,0,0,1,2356,0
2026-09-09T20:32:03.857Z,0,0,0,1,2397,0
2026-09-09T20:32:08.862Z,0,0,0,1,2474,0
2026-09-09T20:32:13.888Z,0,1,1,1,2571,0
2026-09-09T20:32:18.911Z,0,1,1,1,2672,0
2026-09-09T20:32:23.890Z,1,1,2,1,2761,0
2026-09-09T20:32:28.857Z,0,1,1,1,2854,0
2026-09-09T20:32:33.850Z,0,0,0,1,2944,0
2026-09-09T20:32:38.863Z,0,0,0,1,3039,0
2026-09-09T20:32:43.892Z,0,1,1,1,3131,0
2026-09-09T20:32:48.879Z,0,0,0,1,3236,0
2026-09-09T20:32:53.886Z,0,0,0,1,3304,0
2026-09-09T20:32:58.855Z,0,0,0,1,3304,0
2026-09-09T20:33:03.843Z,0,0,0,1,3304,0
2026-09-09T20:33:08.833Z,0,0,0,1,3304,0
2026-09-09T20:33:13.870Z,0,0,0,1,3304,0
2026-09-09T20:33:18.910Z,0,0,0,1,3309,0
2026-09-09T20:33:23.855Z,0,0,0,1,3331,0
2026-09-09T20:33:28.848Z,0,0,0,1,3331,0
2026-09-09T20:33:33.884Z,0,0,0,1,3331,0
2026-09-09T20:33:38.864Z,0,0,0,1,3331,0
2026-09-09T20:33:43.882Z,0,0,0,1,3331,0
2026-09-09T20:33:48.918Z,0,0,0,1,3331,0
2026-09-09T20:33:53.882Z,0,0,0,1,3331,0
2026-09-09T20:33:58.836Z,0,0,0,1,3331,0
2026-09-09T20:34:03.880Z,0,0,0,1,3331,0
2026-09-09T20:34:08.859Z,0,0,0,1,3331,0
2026-09-09T20:34:13.880Z,0,0,0,1,3331,0
2026-09-09T20:34:18.895Z,0,0,0,1,3331,0
2026-09-09T20:34:23.879Z,0,0,0,1,3331,0
2026-09-09T20:34:28.844Z,0,0,0,1,3331,0
2026-09-09T20:34:33.843Z,0,0,0,1,3331,0
2026-09-09T20:34:38.853Z,0,0,0,1,3331,0
2026-09-09T20:34:43.851Z,0,0,0,1,3331,0
2026-09-09T20:34:48.841Z,0,0,0,1,3331,0
2026-09-09T20:34:53.877Z,0,0,0,1,3331,0
2026-09-09T20:34:58.852Z,0,0,0,1,3331,0
