timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-17T17:53:14.688Z,0,0,0,1,6144,0
2026-09-17T17:53:19.645Z,0,0,0,1,6144,0
2026-09-17T17:53:24.641Z,0,0,0,1,6144,0
2026-09-17T17:53:29.648Z,0,0,0,1,6144,0
2026-09-17T17:53:34.658Z,0,0,0,1,6144,0
2026-09-17T17:53:39.666Z,0,0,0,1,6144,0
2026-09-17T17:53:44.645Z,0,0,0,1,6144,0
2026-09-17T17:53:49.645Z,0,0,0,1,6144,0
2026-09-17T17:53:54.650Z,0,0,0,1,6144,0
2026-09-17T17:53:59.646Z,0,0,0,1,6144,0
2026-09-17T17:54:04.653Z,0,0,0,1,6144,0
2026-09-17T17:54:09.666Z,0,0,0,1,6144,0
2026-09-17T17:54:14.700Z,0,0,0,1,6144,0
2026-09-17T17:54:19.676Z,0,0,0,1,6144,0
2026-09-17T17:54:24.671Z,0,0,0,1,6157,0
2026-09-17T17:54:29.664Z,0,0,0,1,6195,0
2026-09-17T17:54:34.665Z,0,1,1,1,6257,0
2026-09-17T17:54:39.667Z,0,0,0,1,6342,0
2026-09-17T17:54:44.713Z,0,1,1,1,6542,0
2026-09-17T17:54:49.669Z,0,1,1,1,6542,0
2026-09-17T17:54:54.710Z,0,0,0,1,6646,0
2026-09-17T17:54:59.777Z,0,0,0,1,6859,0
2026-09-17T17:55:04.752Z,0,0,0,1,6968,0
2026-09-17T17:55:09.721Z,0,0,0,1,6968,0
2026-09-17T17:55:14.669Z,0,1,1,1,6996,0
2026-09-17T17:55:19.670Z,0,1,1,1,7106,0
2026-09-17T17:55:24.714Z,0,1,1,1,7216,0
2026-09-17T17:55:29.685Z,0,0,0,1,7326,0
2026-09-17T17:55:34.689Z,0,0,0,1,7436,0
2026-09-17T17:55:39.670Z,0,1,1,1,7546,0
2026-09-17T17:55:44.666Z,0,1,1,1,7634,0
2026-09-17T17:55:49.694Z,0,0,0,1,7667,0
2026-09-17T17:55:54.691Z,0,0,0,1,7667,0
2026-09-17T17:55:59.685Z,0,0,0,1,7667,0
2026-09-17T17:56:04.659Z,0,0,0,1,7667,0
2026-09-17T17:56:09.661Z,0,0,0,1,7667,0
2026-09-17T17:56:14.670Z,0,0,0,1,7667,0
2026-09-17T17:56:19.671Z,0,0,0,1,7667,0
2026-09-17T17:56:24.680Z,0,0,0,1,7667,0
2026-09-17T17:56:29.657Z,0,0,0,1,7667,0
2026-09-17T17:56:34.661Z,0,0,0,1,7667,0
2026-09-17T17:56:39.666Z,0,0,0,1,7667,0
2026-09-17T17:56:44.652Z,0,0,0,1,7667,0
2026-09-17T17:56:49.669Z,0,0,0,1,7667,0
2026-09-17T17:56:54.678Z,0,0,0,1,7667,0
