timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-17T17:28:56.844Z,0,0,0,1,3166,0
2026-09-17T17:29:01.771Z,0,0,0,1,3166,0
2026-09-17T17:29:06.777Z,0,0,0,1,3166,0
2026-09-17T17:29:11.790Z,0,0,0,1,3166,0
2026-09-17T17:29:16.768Z,0,0,0,1,3166,0
2026-09-17T17:29:21.774Z,0,0,0,1,3166,0
2026-09-17T17:29:26.802Z,0,0,0,1,3166,0
2026-09-17T17:29:31.793Z,0,0,0,1,3166,0
2026-09-17T17:29:36.792Z,0,0,0,1,3166,0
2026-09-17T17:29:41.822Z,0,0,0,1,3166,0
2026-09-17T17:29:46.766Z,0,0,0,1,3166,0
2026-09-17T17:29:51.791Z,0,0,0,1,3166,0
2026-09-17T17:29:56.846Z,0,0,0,1,3166,0
2026-09-17T17:30:01.829Z,0,0,0,1,3169,0
2026-09-17T17:30:06.845Z,0,0,0,1,3196,0
2026-09-17T17:30:11.822Z,0,0,0,1,3246,0
2026-09-17T17:30:16.800Z,0,1,1,1,3320,0
2026-09-17T17:30:21.825Z,0,1,1,1,3416,0
2026-09-17T17:30:26.841Z,0,0,0,1,3517,0
2026-09-17T17:30:31.799Z,0,1,1,1,3620,0
2026-09-17T17:30:36.861Z,0,0,0,1,3725,0
2026-09-17T17:30:41.840Z,0,0,0,1,3832,0
2026-09-17T17:30:46.932Z,1,1,2,1,3940,0
2026-09-17T17:30:51.822Z,0,1,1,1,4050,0
2026-09-17T17:30:56.864Z,0,1,1,1,4160,0
2026-09-17T17:31:01.867Z,0,1,1,1,4270,0
2026-09-17T17:31:06.817Z,0,1,1,1,4380,0
2026-09-17T17:31:11.829Z,0,0,0,1,4401,0
2026-09-17T17:31:16.816Z,0,1,1,1,4511,0
2026-09-17T17:31:21.800Z,0,1,1,1,4616,0
2026-09-17T17:31:26.822Z,0,0,0,1,4676,0
2026-09-17T17:31:31.874Z,0,0,0,1,4685,0
2026-09-17T17:31:36.831Z,0,0,0,1,4685,0
2026-09-17T17:31:41.804Z,0,0,0,1,4685,0
2026-09-17T17:31:46.800Z,0,0,0,1,4685,0
2026-09-17T17:31:51.817Z,0,0,0,1,4685,0
2026-09-17T17:31:56.793Z,0,0,0,1,4685,0
2026-09-17T17:32:01.806Z,0,0,0,1,4685,0
2026-09-17T17:32:06.787Z,0,0,0,1,4685,0
2026-09-17T17:32:11.811Z,0,0,0,1,4685,0
2026-09-17T17:32:16.781Z,0,0,0,1,4685,0
2026-09-17T17:32:21.792Z,0,0,0,1,4685,0
2026-09-17T17:32:26.823Z,0,0,0,1,4685,0
2026-09-17T17:32:31.810Z,0,0,0,1,4685,0
2026-09-17T17:32:36.824Z,0,0,0,1,4685,0
