timestamp,pod,container,cpu_cores,memory_mib
2026-09-09T20:30:48.524Z,api-6b9869b78-28xn9,api,0.005178185,73.578125
2026-09-09T20:30:48.524Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.001825531,13.214844
2026-09-09T20:30:48.524Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.002253511,13.78125
2026-09-09T20:30:48.524Z,postgres-676cc4986c-8r7v5,postgres,0.012018221,43.601562
2026-09-09T20:30:48.524Z,prometheus-59f5cf7468-qk6t6,prometheus,0.000681396,18.691406
2026-09-09T20:30:48.524Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.533392167,120.941406
2026-09-09T20:30:48.524Z,worker-56d7bdf6b4-8hz8f,worker,0.001744303,67.570312
2026-09-09T20:30:53.524Z,api-6b9869b78-28xn9,api,0.066627754,114.007812
2026-09-09T20:30:53.524Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002481113,12.402344
2026-09-09T20:30:53.524Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001650939,13.78125
2026-09-09T20:30:53.524Z,postgres-676cc4986c-8r7v5,postgres,0.014861321,43.601562
2026-09-09T20:30:53.524Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001012211,18.691406
2026-09-09T20:30:53.524Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.491821753,266.085938
2026-09-09T20:30:53.524Z,worker-56d7bdf6b4-8hz8f,worker,0.002998817,67.570312
2026-09-09T20:30:58.524Z,api-6b9869b78-28xn9,api,0.066627754,114.007812
2026-09-09T20:30:58.524Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002481113,12.402344
2026-09-09T20:30:58.524Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001650939,13.78125
2026-09-09T20:30:58.524Z,postgres-676cc4986c-8r7v5,postgres,0.014861321,43.601562
2026-09-09T20:30:58.524Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001012211,18.691406
2026-09-09T20:30:58.524Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.491821753,266.085938
2026-09-09T20:30:58.524Z,worker-56d7bdf6b4-8hz8f,worker,0.002998817,67.570312
2026-09-09T20:31:03.524Z,api-6b9869b78-28xn9,api,0.066627754,114.007812
2026-09-09T20:31:03.524Z,jaeger-7cc9b664cc-6bwgk,jaeger,0.002481113,12.402344
2026-09-09T20:31:03.524Z,otel-collector-7c765745bf-x2wsq,otel-collector,0.001650939,13.78125
2026-09-09T20:31:03.524Z,postgres-676cc4986c-8r7v5,postgres,0.014861321,43.601562
2026-09-09T20:31:03.524Z,prometheus-59f5cf7468-qk6t6,prometheus,0.001012211,18.691406
2026-09-09T20:31:03.524Z,rabbitmq-5cdf8f76b7-ftmdd,rabbitmq,0.491821753,266.085938
2026-09-09T20:31:03.524Z,worker-56d7bdf6b4-8hz8f,worker,0.002998817,67.570312
