timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-09T20:05:45.356Z,0,0,0,1,1640,0
2026-09-09T20:05:50.283Z,0,0,0,1,1640,0
2026-09-09T20:05:55.289Z,0,0,0,1,1640,0
2026-09-09T20:06:00.293Z,0,0,0,1,1640,0
2026-09-09T20:06:05.271Z,0,0,0,1,1640,0
2026-09-09T20:06:10.268Z,0,0,0,1,1640,0
2026-09-09T20:06:15.290Z,0,0,0,1,1640,0
2026-09-09T20:06:20.276Z,0,0,0,1,1640,0
2026-09-09T20:06:25.268Z,0,0,0,1,1640,0
2026-09-09T20:06:30.281Z,0,0,0,1,1640,0
2026-09-09T20:06:35.289Z,0,0,0,1,1640,0
2026-09-09T20:06:40.276Z,0,0,0,1,1640,0
2026-09-09T20:06:45.347Z,0,0,0,1,1640,0
2026-09-09T20:06:50.315Z,0,0,0,1,1640,0
2026-09-09T20:06:55.346Z,0,0,0,1,1660,0
2026-09-09T20:07:00.304Z,0,0,0,1,1704,0
2026-09-09T20:07:05.349Z,0,0,0,1,1772,0
2026-09-09T20:07:10.294Z,0,0,0,1,1863,0
2026-09-09T20:07:15.318Z,0,0,0,1,1964,0
2026-09-09T20:07:20.303Z,0,0,0,1,2054,0
2026-09-09T20:07:25.358Z,0,0,0,1,2150,0
2026-09-09T20:07:30.295Z,0,0,0,1,2233,0
2026-09-09T20:07:35.307Z,0,0,0,1,2300,0
2026-09-09T20:07:40.295Z,0,0,0,1,2300,0
2026-09-09T20:07:45.303Z,0,0,0,1,2300,0
2026-09-09T20:07:50.281Z,0,0,0,1,2300,0
2026-09-09T20:07:55.386Z,0,0,0,1,2300,0
2026-09-09T20:08:00.324Z,0,0,0,1,2322,0
2026-09-09T20:08:05.318Z,0,0,0,1,2322,0
2026-09-09T20:08:10.277Z,0,0,0,1,2322,0
2026-09-09T20:08:15.307Z,0,0,0,1,2322,0
2026-09-09T20:08:20.302Z,0,0,0,1,2322,0
2026-09-09T20:08:25.338Z,0,0,0,1,2322,0
2026-09-09T20:08:30.292Z,0,0,0,1,2322,0
2026-09-09T20:08:35.290Z,0,0,0,1,2322,0
2026-09-09T20:08:40.287Z,0,0,0,1,2322,0
2026-09-09T20:08:45.302Z,0,0,0,1,2322,0
2026-09-09T20:08:50.296Z,0,0,0,1,2322,0
2026-09-09T20:08:55.338Z,0,0,0,1,2322,0
2026-09-09T20:09:00.281Z,0,0,0,1,2322,0
2026-09-09T20:09:05.292Z,0,0,0,1,2322,0
2026-09-09T20:09:10.284Z,0,0,0,1,2322,0
2026-09-09T20:09:15.291Z,0,0,0,1,2322,0
2026-09-09T20:09:20.295Z,0,0,0,1,2322,0
2026-09-09T20:09:25.287Z,0,0,0,1,2322,0
2026-09-09T20:09:30.276Z,0,0,0,1,2322,0
2026-09-09T20:09:35.308Z,0,0,0,1,2322,0
2026-09-09T20:09:40.272Z,0,0,0,1,2322,0
2026-09-09T20:09:45.291Z,0,0,0,1,2322,0
2026-09-09T20:09:50.293Z,0,0,0,1,2322,0
2026-09-09T20:09:55.302Z,0,0,0,1,2322,0
