timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T23:42:29.802Z,0,0,0,1,1518,0
2026-09-21T23:42:34.737Z,0,0,0,1,1518,0
2026-09-21T23:42:39.742Z,0,0,0,1,1518,0
2026-09-21T23:42:44.742Z,0,0,0,1,1518,0
2026-09-21T23:42:49.755Z,0,0,0,1,1518,0
2026-09-21T23:42:54.750Z,0,0,0,1,1518,0
2026-09-21T23:42:59.757Z,0,0,0,1,1518,0
2026-09-21T23:43:04.739Z,0,0,0,1,1518,0
2026-09-21T23:43:09.731Z,0,0,0,1,1518,0
2026-09-21T23:43:14.740Z,0,0,0,1,1518,0
2026-09-21T23:43:19.747Z,0,0,0,1,1518,0
2026-09-21T23:43:24.733Z,0,0,0,1,1518,0
2026-09-21T23:43:29.781Z,0,0,0,1,1518,0
2026-09-21T23:43:34.761Z,0,0,0,1,1518,0
2026-09-21T23:43:39.734Z,0,0,0,1,1545,0
2026-09-21T23:43:44.744Z,0,0,0,1,1594,0
2026-09-21T23:43:49.760Z,0,0,0,1,1665,0
2026-09-21T23:43:54.789Z,0,1,1,1,1760,0
2026-09-21T23:43:59.759Z,0,1,1,1,1860,0
2026-09-21T23:44:04.780Z,0,1,1,1,1961,0
2026-09-21T23:44:09.770Z,0,0,0,1,2060,0
2026-09-21T23:44:14.788Z,0,0,0,1,2162,0
2026-09-21T23:44:19.797Z,0,1,1,1,2260,0
2026-09-21T23:44:24.827Z,0,1,1,1,2361,0
2026-09-21T23:44:29.773Z,0,0,0,1,2461,0
2026-09-21T23:44:34.753Z,0,1,1,1,2561,0
2026-09-21T23:44:39.772Z,0,0,0,1,2661,0
2026-09-21T23:44:44.780Z,0,0,0,1,2762,0
2026-09-21T23:44:49.758Z,0,0,0,1,2861,0
2026-09-21T23:44:54.767Z,0,1,1,1,2962,0
2026-09-21T23:44:59.762Z,0,1,1,1,2970,0
2026-09-21T23:45:04.859Z,0,1,1,1,2982,0
2026-09-21T23:45:09.800Z,0,1,1,1,2982,0
2026-09-21T23:45:14.754Z,0,1,1,1,2982,0
2026-09-21T23:45:19.760Z,0,1,1,1,2982,0
2026-09-21T23:45:24.783Z,0,1,1,1,2982,0
2026-09-21T23:45:29.773Z,0,1,1,1,2982,0
2026-09-21T23:45:34.763Z,0,1,1,1,2982,0
2026-09-21T23:45:39.756Z,0,1,1,1,2982,0
2026-09-21T23:45:44.763Z,0,1,1,1,2982,0
2026-09-21T23:45:49.751Z,0,1,1,1,2982,0
2026-09-21T23:45:54.748Z,0,0,0,1,2982,0
2026-09-21T23:45:59.769Z,0,0,0,1,2982,0
2026-09-21T23:46:04.757Z,0,0,0,1,2982,0
2026-09-21T23:46:09.763Z,0,0,0,1,2982,0
2026-09-21T23:46:14.764Z,0,0,0,1,2982,0
2026-09-21T23:46:19.740Z,0,0,0,1,2982,0
2026-09-21T23:46:24.751Z,0,0,0,1,2982,0
2026-09-21T23:46:29.768Z,0,0,0,1,2982,0
2026-09-21T23:46:34.770Z,0,0,0,1,2982,0
2026-09-21T23:46:39.763Z,0,0,0,1,2982,0
2026-09-21T23:46:44.745Z,0,0,0,1,2982,0
2026-09-21T23:46:49.767Z,0,0,0,1,2982,0
2026-09-21T23:46:54.762Z,0,0,0,1,2982,0
2026-09-21T23:46:59.752Z,0,0,0,1,2982,0
2026-09-21T23:47:04.763Z,0,0,0,1,2982,0
