timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-09T19:45:11.448Z,0,0,0,1,1019,0
2026-09-09T19:45:16.421Z,0,0,0,1,1019,0
2026-09-09T19:45:21.403Z,0,0,0,1,1019,0
2026-09-09T19:45:26.396Z,0,0,0,1,1019,0
2026-09-09T19:45:31.399Z,0,0,0,1,1019,0
2026-09-09T19:45:36.406Z,0,0,0,1,1019,0
2026-09-09T19:45:41.409Z,0,0,0,1,1019,0
2026-09-09T19:45:46.414Z,0,0,0,1,1019,0
2026-09-09T19:45:51.411Z,0,0,0,1,1019,0
2026-09-09T19:45:56.410Z,0,0,0,1,1019,0
2026-09-09T19:46:01.389Z,0,0,0,1,1019,0
2026-09-09T19:46:06.410Z,0,0,0,1,1019,0
2026-09-09T19:46:11.460Z,0,0,0,1,1019,0
2026-09-09T19:46:16.435Z,0,0,0,1,1019,0
2026-09-09T19:46:21.409Z,0,0,0,1,1031,0
2026-09-09T19:46:26.405Z,0,0,0,1,1069,0
2026-09-09T19:46:31.410Z,0,1,1,1,1129,0
2026-09-09T19:46:36.432Z,0,0,0,1,1214,0
2026-09-09T19:46:41.449Z,0,1,1,1,1315,0
2026-09-09T19:46:46.411Z,0,0,0,1,1396,0
2026-09-09T19:46:51.401Z,0,1,1,1,1483,0
2026-09-09T19:46:56.400Z,0,0,0,1,1574,0
2026-09-09T19:47:01.409Z,0,0,0,1,1611,0
2026-09-09T19:47:06.407Z,0,0,0,1,1611,0
2026-09-09T19:47:11.409Z,0,0,0,1,1611,0
2026-09-09T19:47:16.440Z,0,0,0,1,1611,0
2026-09-09T19:47:21.397Z,0,0,0,1,1611,0
2026-09-09T19:47:26.405Z,0,0,0,1,1640,0
2026-09-09T19:47:31.430Z,0,0,0,1,1640,0
2026-09-09T19:47:36.404Z,0,0,0,1,1640,0
2026-09-09T19:47:41.419Z,0,0,0,1,1640,0
2026-09-09T19:47:46.413Z,0,0,0,1,1640,0
2026-09-09T19:47:51.415Z,0,0,0,1,1640,0
2026-09-09T19:47:56.435Z,0,0,0,1,1640,0
2026-09-09T19:48:01.423Z,0,0,0,1,1640,0
2026-09-09T19:48:06.412Z,0,0,0,1,1640,0
2026-09-09T19:48:11.413Z,0,0,0,1,1640,0
2026-09-09T19:48:16.415Z,0,0,0,1,1640,0
2026-09-09T19:48:21.410Z,0,0,0,1,1640,0
2026-09-09T19:48:26.414Z,0,0,0,1,1640,0
2026-09-09T19:48:31.412Z,0,0,0,1,1640,0
2026-09-09T19:48:36.412Z,0,0,0,1,1640,0
2026-09-09T19:48:41.413Z,0,0,0,1,1640,0
2026-09-09T19:48:46.412Z,0,0,0,1,1640,0
2026-09-09T19:48:51.419Z,0,0,0,1,1640,0
2026-09-09T19:48:56.402Z,0,0,0,1,1640,0
2026-09-09T19:49:01.404Z,0,0,0,1,1640,0
2026-09-09T19:49:06.403Z,0,0,0,1,1640,0
2026-09-09T19:49:11.412Z,0,0,0,1,1640,0
