timestamp,pod,container,cpu_cores,memory_mib
2026-09-17T16:48:21.236Z,api-5446dc8d87-6l9mv,api,0.312345945,112.886719
2026-09-17T16:48:21.236Z,jaeger-7cc9b664cc-8zts5,jaeger,0.001767366,13.160156
2026-09-17T16:48:21.236Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001885538,15.929688
2026-09-17T16:48:21.236Z,postgres-676cc4986c-v8qxn,postgres,0.01667074,41.257812
2026-09-17T16:48:21.236Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000554422,16.792969
2026-09-17T16:48:21.236Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.408198343,119.417969
2026-09-17T16:48:21.236Z,worker-57dcf48f69-tpt7l,worker,0.00166305,67.609375
2026-09-17T16:48:26.236Z,api-5446dc8d87-6l9mv,api,0.312345945,112.886719
2026-09-17T16:48:26.236Z,jaeger-7cc9b664cc-8zts5,jaeger,0.001767366,13.160156
2026-09-17T16:48:26.236Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001885538,15.929688
2026-09-17T16:48:26.236Z,postgres-676cc4986c-v8qxn,postgres,0.01667074,41.257812
2026-09-17T16:48:26.236Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000554422,16.792969
2026-09-17T16:48:26.236Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.408198343,119.417969
2026-09-17T16:48:26.236Z,worker-57dcf48f69-tpt7l,worker,0.00166305,67.609375
2026-09-17T16:48:31.236Z,api-5446dc8d87-6l9mv,api,0.312345945,112.886719
2026-09-17T16:48:31.236Z,jaeger-7cc9b664cc-8zts5,jaeger,0.001767366,13.160156
2026-09-17T16:48:31.236Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001885538,15.929688
2026-09-17T16:48:31.236Z,postgres-676cc4986c-v8qxn,postgres,0.01667074,41.257812
2026-09-17T16:48:31.236Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000554422,16.792969
2026-09-17T16:48:31.236Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.408198343,119.417969
2026-09-17T16:48:31.236Z,worker-57dcf48f69-tpt7l,worker,0.00166305,67.609375
2026-09-17T16:48:36.237Z,api-5446dc8d87-6l9mv,api,0.006845905,72.484375
2026-09-17T16:48:36.237Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002764621,13.019531
2026-09-17T16:48:36.237Z,otel-collector-7c765745bf-d64nd,otel-collector,0.001849753,15.929688
2026-09-17T16:48:36.237Z,postgres-676cc4986c-v8qxn,postgres,0.014827189,41.257812
2026-09-17T16:48:36.237Z,prometheus-59f5cf7468-7zcq5,prometheus,0.000706954,16.816406
2026-09-17T16:48:36.237Z,rabbitmq-5cdf8f76b7-bkvlg,rabbitmq,0.583977896,162.574219
2026-09-17T16:48:36.237Z,worker-57dcf48f69-tpt7l,worker,0.000350358,67.609375
2026-09-17T16:48:41.237Z,api-5446dc8d87-6l9mv,api,0.006845905,72.484375
2026-09-17T16:48:41.237Z,jaeger-7cc9b664cc-8zts5,jaeger,0.002764621,13.019531
