timestamp,pod,container,cpu_cores,memory_mib
2026-09-21T00:06:03.480Z,api-5974b5bb7-lqxg5,api,0.129980359,121.515625
2026-09-21T00:06:03.480Z,gateway-d5b8cd646-k2t2j,gateway,0.012257208,467.5
2026-09-21T00:06:03.480Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002032192,15.425781
2026-09-21T00:06:03.480Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002178557,15.527344
2026-09-21T00:06:03.480Z,postgres-676cc4986c-6s5kh,postgres,0.018042481,53.050781
2026-09-21T00:06:03.480Z,prometheus-59f5cf7468-fksrh,prometheus,0.001254426,17.476562
2026-09-21T00:06:03.480Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.540286422,167.09375
2026-09-21T00:06:03.480Z,worker-5799d849c5-66d8m,worker,0.0027508,66.890625
2026-09-21T00:06:08.480Z,api-5974b5bb7-lqxg5,api,0.129980359,121.515625
2026-09-21T00:06:08.480Z,gateway-d5b8cd646-k2t2j,gateway,0.012257208,467.5
2026-09-21T00:06:08.480Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002032192,15.425781
2026-09-21T00:06:08.480Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002178557,15.527344
2026-09-21T00:06:08.480Z,postgres-676cc4986c-6s5kh,postgres,0.018042481,53.050781
2026-09-21T00:06:08.480Z,prometheus-59f5cf7468-fksrh,prometheus,0.001254426,17.476562
2026-09-21T00:06:08.480Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.540286422,167.09375
2026-09-21T00:06:08.480Z,worker-5799d849c5-66d8m,worker,0.0027508,66.890625
2026-09-21T00:06:13.480Z,api-5974b5bb7-lqxg5,api,0.129980359,121.515625
2026-09-21T00:06:13.480Z,gateway-d5b8cd646-k2t2j,gateway,0.012257208,467.5
2026-09-21T00:06:13.480Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002032192,15.425781
2026-09-21T00:06:13.480Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002178557,15.527344
2026-09-21T00:06:13.480Z,postgres-676cc4986c-6s5kh,postgres,0.018042481,53.050781
2026-09-21T00:06:13.480Z,prometheus-59f5cf7468-fksrh,prometheus,0.001254426,17.476562
2026-09-21T00:06:13.480Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.540286422,167.09375
2026-09-21T00:06:13.480Z,worker-5799d849c5-66d8m,worker,0.0027508,66.890625
2026-09-21T00:06:18.480Z,api-5974b5bb7-lqxg5,api,0.145528836,83.125
2026-09-21T00:06:18.480Z,gateway-d5b8cd646-k2t2j,gateway,0.012835523,467.660156
2026-09-21T00:06:18.480Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00273109,15.457031
2026-09-21T00:06:18.480Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002543337,15.535156
2026-09-21T00:06:18.480Z,postgres-676cc4986c-6s5kh,postgres,0.017396463,53.058594
2026-09-21T00:06:18.480Z,prometheus-59f5cf7468-fksrh,prometheus,0.000636105,17.476562
2026-09-21T00:06:18.480Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.624476976,195.136719
2026-09-21T00:06:18.480Z,worker-5799d849c5-66d8m,worker,0.001614706,66.890625
2026-09-21T00:06:23.481Z,api-5974b5bb7-lqxg5,api,0.145528836,83.125
2026-09-21T00:06:23.481Z,gateway-d5b8cd646-k2t2j,gateway,0.012835523,467.660156
2026-09-21T00:06:23.481Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00273109,15.457031
2026-09-21T00:06:23.481Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002543337,15.535156
2026-09-21T00:06:23.481Z,postgres-676cc4986c-6s5kh,postgres,0.017396463,53.058594
2026-09-21T00:06:23.481Z,prometheus-59f5cf7468-fksrh,prometheus,0.000636105,17.476562
2026-09-21T00:06:23.481Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.624476976,195.136719
2026-09-21T00:06:23.481Z,worker-5799d849c5-66d8m,worker,0.001614706,66.890625
2026-09-21T00:06:28.481Z,api-5974b5bb7-lqxg5,api,0.145528836,83.125
2026-09-21T00:06:28.481Z,gateway-d5b8cd646-k2t2j,gateway,0.012835523,467.660156
2026-09-21T00:06:28.481Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.00273109,15.457031
2026-09-21T00:06:28.481Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.002543337,15.535156
2026-09-21T00:06:28.481Z,postgres-676cc4986c-6s5kh,postgres,0.017396463,53.058594
2026-09-21T00:06:28.481Z,prometheus-59f5cf7468-fksrh,prometheus,0.000636105,17.476562
2026-09-21T00:06:28.481Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.624476976,195.136719
2026-09-21T00:06:28.481Z,worker-5799d849c5-66d8m,worker,0.001614706,66.890625
2026-09-21T00:06:33.482Z,api-5974b5bb7-lqxg5,api,0.005398859,83.125
2026-09-21T00:06:33.482Z,gateway-d5b8cd646-k2t2j,gateway,0.010411215,467.824219
2026-09-21T00:06:33.482Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002144105,15.457031
2026-09-21T00:06:33.482Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001787589,15.535156
2026-09-21T00:06:33.482Z,postgres-676cc4986c-6s5kh,postgres,0.014320546,53.058594
2026-09-21T00:06:33.482Z,prometheus-59f5cf7468-fksrh,prometheus,0.000908099,17.476562
2026-09-21T00:06:33.482Z,rabbitmq-5cdf8f76b7-kdf8p,rabbitmq,0.48717645,121.765625
2026-09-21T00:06:33.482Z,worker-5799d849c5-66d8m,worker,0.001614706,66.890625
2026-09-21T00:06:38.482Z,api-5974b5bb7-lqxg5,api,0.005398859,83.125
2026-09-21T00:06:38.482Z,gateway-d5b8cd646-k2t2j,gateway,0.010411215,467.824219
2026-09-21T00:06:38.482Z,jaeger-7cc9b664cc-dkxmr,jaeger,0.002144105,15.457031
2026-09-21T00:06:38.482Z,otel-collector-7c765745bf-hnzqr,otel-collector,0.001787589,15.535156
2026-09-21T00:06:38.482Z,postgres-676cc4986c-6s5kh,postgres,0.014320546,53.058594
2026-09-21T00:06:38.482Z,prometheus-59f5cf7468-fksrh,prometheus,0.000908099,17.476562
