timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-10T18:36:55.353Z,0,0,0,1,1907,0
2026-09-10T18:37:00.330Z,0,0,0,1,1907,0
2026-09-10T18:37:05.316Z,0,0,0,1,1907,0
2026-09-10T18:37:10.324Z,0,0,0,1,1907,0
2026-09-10T18:37:15.309Z,0,0,0,1,1907,0
2026-09-10T18:37:20.310Z,0,0,0,1,1907,0
2026-09-10T18:37:25.313Z,0,0,0,1,1907,0
2026-09-10T18:37:30.350Z,0,0,0,1,1907,0
2026-09-10T18:37:35.333Z,0,0,0,1,1907,0
2026-09-10T18:37:40.321Z,0,0,0,1,1907,0
2026-09-10T18:37:45.322Z,0,0,0,1,1907,0
2026-09-10T18:37:50.342Z,0,0,0,1,1907,0
2026-09-10T18:37:55.346Z,0,0,0,1,1907,0
2026-09-10T18:38:00.357Z,0,0,0,1,1912,0
2026-09-10T18:38:05.342Z,0,0,0,1,1941,0
2026-09-10T18:38:10.347Z,0,0,0,1,1994,0
2026-09-10T18:38:15.321Z,0,0,0,1,2071,0
2026-09-10T18:38:20.349Z,0,1,1,1,2168,0
2026-09-10T18:38:25.330Z,0,0,0,1,2269,0
2026-09-10T18:38:30.350Z,0,0,0,1,2355,0
2026-09-10T18:38:35.327Z,0,0,0,1,2448,0
2026-09-10T18:38:40.322Z,0,0,0,1,2537,0
2026-09-10T18:38:45.339Z,0,0,0,1,2634,0
2026-09-10T18:38:50.348Z,0,0,0,1,2695,0
2026-09-10T18:38:55.321Z,0,0,0,1,2695,0
2026-09-10T18:39:00.335Z,0,0,0,1,2695,0
2026-09-10T18:39:05.338Z,0,0,0,1,2695,0
2026-09-10T18:39:10.321Z,0,0,0,1,2695,0
2026-09-10T18:39:15.343Z,0,0,0,1,2710,0
2026-09-10T18:39:20.318Z,0,0,0,1,2719,0
2026-09-10T18:39:25.343Z,0,0,0,1,2719,0
2026-09-10T18:39:30.351Z,0,0,0,1,2719,0
2026-09-10T18:39:35.337Z,0,0,0,1,2719,0
2026-09-10T18:39:40.332Z,0,0,0,1,2719,0
2026-09-10T18:39:45.346Z,0,0,0,1,2719,0
2026-09-10T18:39:50.366Z,0,0,0,1,2719,0
2026-09-10T18:39:55.344Z,0,0,0,1,2719,0
2026-09-10T18:40:00.343Z,0,0,0,1,2719,0
2026-09-10T18:40:05.330Z,0,0,0,1,2719,0
2026-09-10T18:40:10.339Z,0,0,0,1,2719,0
2026-09-10T18:40:15.336Z,0,0,0,1,2719,0
2026-09-10T18:40:20.342Z,0,0,0,1,2719,0
2026-09-10T18:40:25.330Z,0,0,0,1,2719,0
2026-09-10T18:40:30.333Z,0,0,0,1,2719,0
2026-09-10T18:40:35.324Z,0,0,0,1,2719,0
2026-09-10T18:40:40.335Z,0,0,0,1,2719,0
2026-09-10T18:40:45.330Z,0,0,0,1,2719,0
2026-09-10T18:40:50.336Z,0,0,0,1,2719,0
2026-09-10T18:40:55.329Z,0,0,0,1,2719,0
