timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T23:11:41.957Z,0,0,0,1,0,0
2026-09-21T23:11:46.901Z,0,0,0,1,0,0
2026-09-21T23:11:51.899Z,0,0,0,1,0,0
2026-09-21T23:11:56.905Z,0,0,0,1,0,0
2026-09-21T23:12:01.906Z,0,0,0,1,0,0
2026-09-21T23:12:06.907Z,0,0,0,1,0,0
2026-09-21T23:12:11.892Z,0,0,0,1,0,0
2026-09-21T23:12:16.998Z,0,0,0,1,0,0
2026-09-21T23:12:21.915Z,0,0,0,1,0,0
2026-09-21T23:12:26.911Z,0,0,0,1,0,0
2026-09-21T23:12:31.905Z,0,0,0,1,0,0
2026-09-21T23:12:36.895Z,0,0,0,1,0,0
2026-09-21T23:12:41.967Z,0,0,0,1,0,0
2026-09-21T23:12:46.949Z,0,0,0,1,0,0
2026-09-21T23:12:51.909Z,0,0,0,1,12,0
2026-09-21T23:12:56.943Z,0,0,0,1,49,0
2026-09-21T23:13:01.934Z,0,0,0,1,109,0
2026-09-21T23:13:06.995Z,0,0,0,1,194,0
2026-09-21T23:13:11.939Z,0,1,1,1,294,0
2026-09-21T23:13:17.028Z,0,0,0,1,394,0
2026-09-21T23:13:22.025Z,0,0,0,1,494,0
2026-09-21T23:13:26.955Z,0,0,0,1,594,0
2026-09-21T23:13:31.953Z,0,1,1,1,694,0
2026-09-21T23:13:37.061Z,0,0,0,1,794,0
2026-09-21T23:13:42.049Z,0,1,1,1,894,0
2026-09-21T23:13:47.025Z,0,0,0,1,994,0
2026-09-21T23:13:51.958Z,0,0,0,1,1094,0
2026-09-21T23:13:56.992Z,0,1,1,1,1195,0
2026-09-21T23:14:02.325Z,0,1,1,1,1294,0
2026-09-21T23:14:07.300Z,0,0,0,1,1394,0
2026-09-21T23:14:12.394Z,0,1,1,1,1481,0
2026-09-21T23:14:17.424Z,0,1,1,1,1518,0
2026-09-21T23:14:22.297Z,0,0,0,1,1518,0
2026-09-21T23:14:27.297Z,0,0,0,1,1518,0
2026-09-21T23:14:32.402Z,0,0,0,1,1518,0
