timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-21T23:52:43.945Z,0,0,0,1,2982,0
2026-09-21T23:52:48.906Z,0,0,0,1,2982,0
2026-09-21T23:52:53.914Z,0,0,0,1,2982,0
2026-09-21T23:52:58.935Z,0,0,0,1,2982,0
2026-09-21T23:53:03.895Z,0,0,0,1,2982,0
2026-09-21T23:53:08.908Z,0,0,0,1,2982,0
2026-09-21T23:53:13.925Z,0,0,0,1,2982,0
2026-09-21T23:53:18.916Z,0,0,0,1,2982,0
2026-09-21T23:53:23.924Z,0,0,0,1,2982,0
2026-09-21T23:53:28.914Z,0,0,0,1,2982,0
2026-09-21T23:53:33.901Z,0,0,0,1,2982,0
2026-09-21T23:53:38.918Z,0,0,0,1,2982,0
2026-09-21T23:53:43.942Z,0,0,0,1,2982,0
2026-09-21T23:53:48.949Z,0,0,0,1,2988,0
2026-09-21T23:53:53.948Z,0,0,0,1,3019,0
2026-09-21T23:53:58.930Z,0,0,0,1,3074,0
2026-09-21T23:54:03.934Z,0,0,0,1,3136,0
2026-09-21T23:54:08.945Z,0,0,0,1,3223,0
2026-09-21T23:54:13.933Z,0,1,1,1,3318,0
2026-09-21T23:54:18.946Z,0,0,0,1,3412,0
2026-09-21T23:54:23.924Z,0,0,0,1,3503,0
2026-09-21T23:54:28.990Z,0,1,1,1,3607,0
2026-09-21T23:54:33.985Z,0,0,0,1,3712,0
2026-09-21T23:54:38.965Z,0,0,0,1,3816,0
2026-09-21T23:54:43.964Z,0,0,0,1,3930,0
2026-09-21T23:54:48.942Z,0,0,0,1,4051,0
2026-09-21T23:54:53.935Z,0,0,0,1,4152,0
2026-09-21T23:54:58.954Z,0,0,0,1,4178,0
2026-09-21T23:55:03.932Z,0,1,1,1,4279,0
2026-09-21T23:55:08.943Z,0,0,0,1,4373,0
2026-09-21T23:55:13.923Z,0,1,1,1,4423,0
2026-09-21T23:55:19.006Z,0,0,0,1,4427,0
2026-09-21T23:55:23.956Z,0,0,0,1,4427,0
2026-09-21T23:55:28.932Z,0,0,0,1,4427,0
2026-09-21T23:55:33.935Z,0,0,0,1,4427,0
2026-09-21T23:55:38.924Z,0,0,0,1,4427,0
2026-09-21T23:55:43.925Z,0,0,0,1,4427,0
2026-09-21T23:55:48.928Z,0,0,0,1,4427,0
2026-09-21T23:55:53.921Z,0,0,0,1,4427,0
2026-09-21T23:55:58.925Z,0,0,0,1,4427,0
2026-09-21T23:56:03.940Z,0,0,0,1,4427,0
2026-09-21T23:56:08.932Z,0,0,0,1,4427,0
2026-09-21T23:56:13.922Z,0,0,0,1,4427,0
2026-09-21T23:56:18.916Z,0,0,0,1,4427,0
2026-09-21T23:56:23.917Z,0,0,0,1,4427,0
