timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-20T23:55:39.014Z,0,0,0,1,1432,0
2026-09-20T23:55:43.918Z,0,0,0,1,1432,0
2026-09-20T23:55:48.926Z,0,0,0,1,1432,0
2026-09-20T23:55:53.931Z,0,0,0,1,1432,0
2026-09-20T23:55:58.918Z,0,0,0,1,1432,0
2026-09-20T23:56:03.941Z,0,0,0,1,1432,0
2026-09-20T23:56:08.923Z,0,0,0,1,1432,0
2026-09-20T23:56:13.909Z,0,0,0,1,1432,0
2026-09-20T23:56:18.939Z,0,0,0,1,1432,0
2026-09-20T23:56:23.926Z,0,0,0,1,1432,0
2026-09-20T23:56:28.930Z,0,0,0,1,1432,0
2026-09-20T23:56:33.933Z,0,0,0,1,1432,0
2026-09-20T23:56:38.997Z,0,0,0,1,1432,0
2026-09-20T23:56:43.950Z,0,0,0,1,1436,0
2026-09-20T23:56:48.982Z,0,0,0,1,1463,0
2026-09-20T23:56:53.949Z,0,0,0,1,1513,0
2026-09-20T23:56:58.961Z,0,1,1,1,1588,0
2026-09-20T23:57:03.950Z,0,0,0,1,1685,0
2026-09-20T23:57:08.929Z,0,1,1,1,1784,0
2026-09-20T23:57:13.954Z,0,1,1,1,1886,0
2026-09-20T23:57:18.969Z,0,1,1,1,1986,0
2026-09-20T23:57:23.966Z,0,1,1,1,2085,0
2026-09-20T23:57:28.973Z,0,0,0,1,2182,0
2026-09-20T23:57:34.004Z,0,0,0,1,2286,0
2026-09-20T23:57:38.958Z,0,0,0,1,2308,0
2026-09-20T23:57:43.962Z,0,1,1,1,2408,0
2026-09-20T23:57:48.931Z,0,0,0,1,2508,0
2026-09-20T23:57:53.949Z,0,0,0,1,2608,0
2026-09-20T23:57:58.955Z,0,1,1,1,2708,0
2026-09-20T23:58:03.945Z,0,1,1,1,2805,0
2026-09-20T23:58:08.917Z,0,0,0,1,2864,0
2026-09-20T23:58:13.935Z,0,0,0,1,2872,0
2026-09-20T23:58:18.960Z,0,0,0,1,2872,0
2026-09-20T23:58:23.957Z,0,0,0,1,2872,0
2026-09-20T23:58:28.944Z,0,0,0,1,2872,0
2026-09-20T23:58:33.929Z,0,0,0,1,2872,0
2026-09-20T23:58:38.945Z,0,0,0,1,2872,0
2026-09-20T23:58:43.923Z,0,0,0,1,2872,0
2026-09-20T23:58:48.955Z,0,0,0,1,2872,0
2026-09-20T23:58:53.946Z,0,0,0,1,2872,0
2026-09-20T23:58:58.925Z,0,0,0,1,2872,0
2026-09-20T23:59:03.951Z,0,0,0,1,2872,0
2026-09-20T23:59:08.953Z,0,0,0,1,2872,0
2026-09-20T23:59:13.948Z,0,0,0,1,2872,0
2026-09-20T23:59:18.951Z,0,0,0,1,2872,0
